key,op,size,op_count,key_size
1666743678,GET,278,1,65
1666743311,SET,110,1,38
1666743311,GET,0,1,38
1666743311,SET,110,1,38
1666743311,GET,0,1,38
1666393805,GET,0,1,39
1666743740,DELETE,0,1,70
1665681129,GET,97,1,57
1665504107,GET,0,1,25
1666642474,GET,200,1,66
1666642474,GET,200,1,66
1666743886,SET,82,1,40
1666743886,GET,0,1,40
1665547122,GET,134,1,56
1665506244,GET,98,2,57
1666144723,GET,1193,1,70
1665504506,GET,112,1,23
1665504575,GET,107,1,56
1666744544,GET,157,1,63
1666744539,GET,168,1,48
1665505231,GET,82,1,28
1665505231,GET,82,1,28
1666744681,GET,166,1,72
1665605721,GET,116,1,76
1665901325,GET,206,1,79
1666744706,GET,149,1,99
1666744757,SET,215,1,109
1666744757,GET,0,1,109
1666744758,SET,103,1,63
1666744758,GET,0,1,63
1665504300,GET,102,1,62
1665544673,GET,0,1,40
1666744743,SET,110,1,38
1666744743,GET,0,1,38
1666744825,GET,96,1,46
1665508723,GET,0,1,39
1665508864,GET,129,2,88
1666745849,GET,185,1,94
1665649702,GET,159,1,79
1666215959,GET,355,1,66
1666746263,GET,99,1,59
1665509391,GET,597,1,62
1666746263,GET,99,1,59
1665508144,GET,5155,1,79
1665509186,GET,81,1,39
1665512646,GET,1680,3,62
1666750540,GET,114,1,53
1666750587,GET,309,2,60
1665512869,GET,1130,1,71
1666751976,SET,90,1,25
1666751976,GET,0,1,25
1665557545,GET,755,1,40
1665512004,GET,90,2,25
1665517710,GET,322,1,87
1665517756,GET,3800,1,26
1665517771,GET,131,1,72
1665517675,GET,548,1,77
1665517607,GET,144,3,80
1665560529,GET,257,1,44
1665517646,GET,286,1,87
1665512395,GET,85,1,45
1666752473,SET,207,1,63
1666752473,GET,0,1,63
1666752473,GET,207,1,63
1666752583,GET,168,1,74
1665518175,GET,2434,1,73
1665512322,GET,760,1,82
1665512207,GET,133,1,92
1666753361,GET,0,1,54
1666753422,SET,147,1,68
1666753422,GET,0,1,68
1665738882,GET,1087,1,99
1666753415,GET,134,1,62
1666753415,GET,134,3,62
1666753666,GET,466,2,80
1665485215,GET,164,2,88
1666753709,GET,166,1,72
1665485386,GET,109,1,69
1666755195,SET,279,1,50
1666755195,GET,0,1,50
1666482078,GET,1325,1,44
1665517490,GET,134,1,94
1666755323,GET,1305,1,62
1666482078,GET,1325,1,44
1666755358,GET,0,1,29
1666755411,GET,0,1,50
1666755564,SET,115,1,65
1666755604,GET,100,1,44
1666755391,GET,90,1,40
1665465115,GET,144,1,80
1666755389,GET,253,1,73
1666675469,GET,10120,1,82
1666756317,SET,64,1,23
1666756317,GET,0,1,23
1665518728,GET,258,1,79
1666224735,GET,111,1,70
1665842506,GET,196,2,67
1665842506,GET,196,2,67
1665842506,GET,196,1,67
1665576018,GET,286,1,71
1666758602,SET,158,1,64
1666758602,GET,0,1,64
1665517289,GET,0,1,39
1666758483,GET,167,1,71
1666758611,SET,238,1,50
1666758611,GET,0,1,50
1666758640,GET,330,6,57
1666758483,GET,167,1,71
1666758741,GET,393,1,88
1665514704,GET,184,1,93
1665858816,GET,109,1,48
1666758824,GET,159,1,65
1665514737,GET,82,2,40
1665861110,GET,250,1,23
1666758966,SET,105,1,60
1666758966,GET,0,1,60
1665516901,GET,192,1,66
1666758910,GET,158,1,64
1666759002,SET,96,1,56
1666759002,GET,0,1,56
1665687921,GET,78,1,36
1666759002,GET,96,1,56
1666759002,GET,96,1,56
1666759002,GET,96,1,56
1666759058,GET,92,1,52
1665520248,GET,198,1,82
1665520201,GET,136,1,52
1665653883,GET,172,1,50
1666759002,GET,96,1,56
1666759895,GET,181,1,49
1666759895,GET,181,1,49
1665519211,GET,0,1,39
1666759937,GET,105,1,62
1665862447,GET,0,1,39
1666401467,SET,117,1,59
1666401467,GET,117,2,59
1666401467,SET,117,1,59
1666401467,GET,0,1,59
1665655297,SET,121,1,80
1665655297,GET,0,1,80
1665655310,GET,364,1,93
1666220802,GET,170,1,79
1666765885,SET,98,1,58
1666180016,GET,90,1,50
1665662056,GET,333,1,44
1665524356,GET,281,1,79
1666766655,SET,110,1,38
1666766655,GET,0,1,38
1666766675,GET,114,1,73
1666766675,GET,114,1,73
1666157620,GET,642,1,69
1666766675,SET,114,1,73
1666766675,GET,0,1,73
1666766675,SET,114,1,73
1666766675,GET,0,1,73
1665526476,GET,117,7,77
1665526476,GET,117,3,77
1666767601,SET,171,1,77
1666767601,GET,0,1,77
1666767601,GET,171,1,77
1665530417,GET,180,1,89
1665530299,GET,81,1,23
1665532257,GET,5184,1,102
1666788772,GET,91,1,26
1666788802,SET,3510,1,57
1666788802,GET,0,1,57
1665530147,GET,160,2,76
1666183348,SET,156,1,46
1666183348,GET,0,1,46
1666788915,SET,1911,1,70
1666788915,GET,0,1,70
1665530100,GET,132,1,91
1666788977,SET,165,1,80
1666789176,GET,647,1,66
1665526116,GET,119,1,78
1665526116,GET,119,1,78
1666789207,SET,1276,1,50
1666789207,GET,0,1,50
1666789212,GET,91,1,26
1666789218,SET,129,1,50
1666789218,GET,0,1,50
1665526267,GET,180,2,89
1665588693,GET,153,1,80
1665525431,GET,93,1,53
1665868836,GET,67,1,25
1666201786,SET,261,1,44
1666201786,GET,0,1,44
1665529814,GET,107,1,67
1666790355,GET,0,1,58
1666791567,GET,104,1,64
1665536551,GET,161,5,79
1666791673,GET,171,1,80
1666791751,SET,67,1,25
1666791751,GET,0,1,25
1666182699,GET,150,1,77
1665586668,GET,233,1,56
1666182699,GET,150,1,77
1665535107,GET,0,2,39
1665876376,SET,148,1,32
1665876376,GET,0,1,32
1665533114,GET,162,1,73
1666792019,GET,166,1,72
1665532988,GET,282,2,71
1666792145,GET,136,1,62
1665531398,GET,0,1,39
1666792175,GET,0,2,34
1665531296,GET,254,1,91
1666792507,GET,123,1,48
1665526669,GET,107,2,67
1665589140,GET,91,1,51
1665767286,GET,92,1,52
1665767286,GET,92,1,52
1665534181,GET,110,1,52
1665534182,GET,299,7,68
1665534298,GET,168,1,85
1665577028,GET,0,1,40
1665577150,GET,239,2,29
1666793351,GET,158,1,60
1666794512,SET,110,1,38
1666794512,GET,0,1,38
1665797165,GET,489,1,94
1666794716,SET,107,1,67
1666794716,GET,0,1,67
1666794716,GET,107,1,67
1666794773,GET,0,2,48
1666794716,SET,107,1,67
1666794716,GET,0,1,67
1665532605,GET,132,1,92
1666794802,GET,103,1,61
1666794716,GET,107,1,67
1666795961,GET,176,1,53
1665446305,GET,575,1,80
1666796126,SET,457,1,98
1666796126,GET,0,1,98
1665536324,GET,177,2,44
1665669727,GET,0,1,23
1665536324,GET,177,4,44
1665669659,GET,107,2,67
1665798026,SET,94,1,54
1665536324,GET,177,1,44
1665537669,GET,98,1,58
1665797412,GET,117,1,50
1666344826,GET,104,1,64
1666573083,SET,94,1,54
1666573083,GET,0,1,54
1665899905,SET,121,1,44
1665899905,GET,0,1,44
1665534423,GET,57,1,15
1666798118,GET,157,1,63
1666239213,SET,127,1,46
1666239213,GET,0,1,46
1666798259,SET,152,1,38
1666798259,GET,0,1,38
1666469934,GET,81,1,39
1665537790,GET,173,1,68
1666798366,GET,109,1,44
1666798290,SET,237,1,80
1666798290,GET,0,1,80
1665538305,GET,102,5,47
1666801874,GET,232,1,120
1666801933,GET,81,1,39
1666801957,SET,5356,1,51
1666801957,GET,0,1,51
1665776245,GET,131,1,90
1665538114,GET,106,1,66
1665538167,GET,147,1,85
1666802007,GET,4880,5,102
1666802006,GET,157,1,62
1666802078,SET,135,1,94
1666802078,GET,0,1,94
1665538535,GET,129,1,88
1665542681,GET,106,7,64
1665542684,GET,130,6,71
1666805690,SET,111,1,71
1666805690,GET,0,1,71
1665542684,GET,130,4,71
1666418580,GET,92,1,52
1666309786,GET,102,1,60
1665542684,GET,130,6,71
1665542684,GET,130,7,71
1666202873,GET,796,1,77
1666065276,SET,129,1,88
1666065276,GET,0,1,88
1666805747,GET,168,1,43
1665540821,GET,105,1,65
1665540516,GET,0,1,39
1666807535,GET,0,1,39
1666807536,GET,0,1,117
1665540552,GET,240,11,50
1665799305,SET,107,1,67
1665799305,GET,0,1,67
1666807574,SET,96,1,56
1666807574,GET,0,1,56
1665539661,GET,308,1,93
1665539718,GET,7544,1,86
1666807749,SET,590,1,39
1666807749,GET,0,1,39
1666808494,GET,543,1,64
1665604493,GET,0,2,39
1666812986,GET,80,1,38
1665929437,GET,533,1,66
1665604664,GET,121,1,64
1666813140,GET,109,1,61
1665544751,GET,213,1,75
1666817542,GET,135,1,74
1665609277,GET,113,1,73
1666817572,SET,166,1,50
1666817572,GET,0,1,50
1665609317,GET,102,2,57
1665545200,GET,184,3,93
1665541955,GET,2543,1,83
1665551747,GET,180,1,89
1666819677,GET,420,1,50
1665908534,GET,106,1,66
1665688431,GET,91,1,26
1665688494,SET,3286,1,52
1665688494,GET,0,1,52
1666821346,SET,102,1,25
1666821346,GET,0,1,25
1666822675,GET,737,1,73
1666822739,GET,150,3,95
1665548601,GET,187,9,78
1665716931,GET,894,1,72
1666822847,GET,84,1,33
1665548703,GET,176,1,92
1665548601,GET,187,1,78
1666822975,GET,1859,2,66
1665548949,GET,0,2,61
1665548900,GET,0,1,39
1666823108,SET,81,1,39
1666823108,GET,0,1,39
1665548843,GET,100,1,60
1666823127,SET,312,1,79
1666823127,GET,0,1,79
1665548798,GET,113,3,73
1665548883,GET,2473,1,49
1665544022,GET,285,1,102
1666824001,GET,164,1,91
1665543987,GET,4424,7,102
1666821064,GET,159,1,71
1666583826,GET,5611,1,101
1665546519,GET,135,1,94
1666824997,SET,166,1,72
1666824997,GET,0,1,72
1665546667,GET,307,2,92
1666825339,GET,168,1,74
1665612560,GET,172,1,90
1666721491,GET,397,7,72
1666828445,GET,108,1,68
1666828445,GET,108,1,68
1666828445,SET,108,1,68
1666828445,GET,108,2,68
1666828445,SET,108,1,68
1666828445,GET,0,1,68
1666828253,GET,165,3,46
1666828445,GET,108,1,68
1666721491,GET,397,4,72
1666019529,SET,162,1,88
1666019529,GET,0,1,88
1666829278,SET,93,1,53
1666829278,GET,0,1,53
1665543737,GET,112,1,23
1665781192,GET,98,9,58
1665543737,GET,112,4,23
1665543694,GET,106,2,66
1665543737,GET,112,1,23
1665859621,GET,115,1,75
1666833024,GET,132,2,91
1665614336,GET,95,2,33
1665827785,GET,120,1,79
1666833695,SET,93,1,53
1666833695,GET,0,1,53
1665931494,SET,500,1,78
1665931494,GET,0,1,78
1666833686,GET,2992,2,61
1665545417,GET,111,1,58
1666833847,GET,103,1,63
1666833686,GET,2992,1,61
1665715806,GET,809,1,58
1666834182,GET,109,1,69
1666834369,SET,77,1,24
1666834369,GET,0,1,24
1666200439,GET,211,1,77
1665612898,SET,159,1,87
1665612898,GET,0,1,87
1665546197,GET,0,2,39
1665550177,GET,142,3,49
1665557778,GET,134,1,93
1666837988,SET,91,1,51
1666837988,GET,0,1,51
1665827305,GET,180,1,89
1666837998,GET,228,1,50
1665551552,GET,398,1,78
1666225647,GET,89,1,47
1666838200,SET,152,1,109
1665519195,GET,4197,1,101
1665560077,GET,88,1,48
1665738513,GET,81,1,23
1666838340,GET,67,2,25
1665519019,GET,195,2,77
1665519177,GET,103,1,61
1666838749,SET,163,1,88
1666838749,GET,0,1,88
1666838678,GET,109,1,68
1666841026,GET,91,1,51
1665555015,GET,137,1,35
1665554845,GET,173,1,91
1666842277,GET,112,1,71
1666794439,GET,175,1,91
1665782849,GET,0,2,39
1666842379,SET,225,1,120
1666842379,GET,0,1,120
1665552504,GET,308,1,42
1665552662,GET,230,1,94
1666843006,SET,283,2,34
1666843006,GET,178,8,34
1665549207,GET,206,1,75
1665549207,GET,206,1,75
1665620788,GET,82,1,40
1666843083,GET,94,1,54
1665563737,GET,110,1,69
1666843006,SET,139,2,34
1666843098,GET,133,1,62
1665563737,GET,110,1,69
1665563737,GET,110,1,69
1665548991,GET,72,4,30
1665552075,GET,100,1,60
1666824892,SET,1229,1,116
1666824892,GET,0,1,116
1665556591,GET,114,1,56
1666845615,SET,471,1,48
1666845615,GET,0,1,48
1666424312,GET,190,1,52
1665552389,GET,64,1,23
1665558949,GET,91,1,26
1666205923,SET,307,1,56
1666205923,GET,0,1,56
1665559042,GET,208,1,90
1665623189,GET,310,1,70
1666849466,SET,257,1,88
1666849466,GET,0,1,88
1666849483,GET,171,1,77
1666849524,GET,162,4,87
1666849533,SET,158,2,60
1666849533,GET,0,1,60
1665559115,GET,109,1,23
1665559081,GET,111,1,58
1666849533,GET,158,1,60
1665559085,GET,77,1,35
1665559072,SET,7538,2,38
1665558387,GET,5559,3,92
1665558486,GET,4257,1,102
1666851066,GET,0,1,23
1665564000,GET,498,2,76
1665564000,GET,498,1,76
1665564013,GET,180,1,89
1666169105,GET,118,1,78
1665564127,GET,101,1,61
1665562602,GET,139,4,83
1666206711,SET,110,1,70
1666206711,GET,0,1,70
1665562707,SET,180,1,89
1665562707,GET,0,1,89
1665564220,GET,210,3,76
1666863105,SET,106,1,59
1666863105,GET,0,1,59
1665564211,GET,0,1,39
1666863166,GET,73,1,23
1666863179,GET,120,1,75
1665564370,GET,90,1,48
1665565102,GET,108,1,68
1665564529,GET,121,1,61
1666865430,GET,2050,7,34
1666037398,GET,93,1,53
1666037398,GET,93,1,53
1666865430,GET,2050,1,34
1666865430,SET,2050,1,34
1666865430,GET,2050,2,34
1666865495,GET,100,1,60
1666865786,GET,29913,1,78
1665567239,GET,180,3,89
1666866058,GET,104,1,64
1666866952,GET,158,1,64
1665923670,GET,457,1,105
1665565266,GET,103,3,48
1665565279,GET,154,9,61
1665739025,GET,4292,1,77
1666867059,GET,22015,2,72
1666537720,GET,430,1,78
1665837444,GET,87,1,47
1665739750,GET,111,1,58
1666867933,GET,132,1,91
1665571307,GET,122,6,82
1665615281,GET,400,1,63
1665569651,GET,95,2,54
1665569668,GET,131,1,90
1665569671,GET,106,1,66
1665569792,GET,747,1,66
1665615281,GET,400,1,63
1665615281,GET,400,2,63
1666868164,GET,211,1,77
1665615281,GET,400,1,63
1665615281,GET,400,1,63
1665615281,GET,400,1,63
1666868212,SET,165,1,121
1666868212,GET,0,1,121
1666868433,SET,82,1,40
1666868433,GET,0,1,40
1665614421,GET,472,1,77
1665799781,GET,138,1,69
1665883280,GET,84,1,44
1666038705,GET,1361,1,51
1666868642,SET,110,1,38
1666868642,GET,0,1,38
1666868684,SET,129,1,88
1666868684,GET,0,1,88
1665568515,GET,103,1,63
1665613137,GET,101,1,61
1665613056,GET,1322,1,27
1666869060,GET,171,1,73
1666209515,GET,100,1,60
1666869017,GET,184,2,93
1666869159,SET,115,1,72
1666869159,GET,0,1,72
1665615822,GET,122,1,61
1665567442,GET,110,7,70
1665625974,GET,19291,1,82
1665568108,GET,181,3,90
1665568158,GET,148,1,108
1666870064,GET,110,2,69
1666041031,GET,13338,1,83
1666870205,GET,309,3,75
1666870321,GET,0,1,23
1666870340,GET,98,1,56
1665573972,GET,192,4,70
1666871828,GET,106,1,66
1665725336,GET,121,1,80
1666871952,SET,82,1,37
1666871952,GET,82,4,37
1665835591,SET,333,1,72
1665835591,GET,0,1,72
1665571772,GET,5155,2,88
1665571771,GET,174,2,90
1666872237,SET,167,1,73
1666872344,SET,257,1,50
1666872344,GET,0,1,50
1666872140,GET,88,2,23
1666872237,SET,167,1,73
1665574090,GET,756,1,39
1666872668,SET,126,1,85
1666872668,GET,0,1,85
1666872676,SET,90,1,50
1666872676,GET,0,1,50
1666872708,GET,103,1,63
1666872708,GET,103,1,63
1666872709,SET,167,1,73
1665572927,GET,175,1,100
1666872941,GET,6031,1,89
1666872891,GET,163,10,53
1666872948,DELETE,0,1,73
1666873054,GET,159,1,65
1666873054,SET,159,1,65
1666873054,GET,0,1,65
1665571680,GET,592,2,62
1666840224,GET,112,1,61
1665575837,GET,82,6,32
1665620140,GET,0,1,39
1666176820,GET,142,1,66
1666873663,GET,70,1,28
1665569923,GET,103,1,61
1666873837,SET,129,1,50
1666873837,SET,129,1,50
1666874448,SET,104,1,64
1666874448,GET,0,1,64
1665616368,GET,89,1,49
1666874525,SET,204,1,78
1665575194,GET,151,2,36
1666874561,GET,113,2,72
1665575305,GET,110,2,70
1665575143,GET,112,2,23
1665575127,GET,196,1,78
1666874595,GET,312,1,72
1666874726,SET,165,1,121
1666874726,GET,0,1,121
1665570448,GET,65,1,23
1666874925,GET,287,1,124
1665570580,GET,117,1,77
1666109589,SET,329,1,44
1666109589,GET,0,1,44
1665570543,GET,93,1,51
1666211519,GET,116,1,76
1665573564,GET,129,1,88
1665573583,GET,0,3,39
1666875260,GET,166,2,72
1666875310,SET,112,1,72
1666875310,GET,0,1,72
1666875310,SET,112,1,72
1666875310,GET,0,1,72
1666875346,GET,146,1,78
1665741747,GET,78574,1,35
1665572592,GET,0,4,39
1665572546,GET,120,5,79
1665576252,GET,91,1,26
1665576244,GET,59,6,17
1665576246,GET,172,10,46
1665576243,GET,94,14,54
1665554821,GET,96,1,56
1665554813,GET,145,1,51
1665575009,GET,140,1,76
1666876014,GET,148,1,61
1666876664,GET,93,2,53
1665571932,GET,110,1,70
1666877015,GET,0,1,24
1666848339,GET,214,1,56
1665571943,GET,426,1,52
1666871609,SET,824,1,58
1666871609,GET,0,1,58
1665569608,GET,107,1,67
1665569505,GET,2999,1,69
1665569502,GET,90,1,50
1666877211,SET,648,1,77
1666877211,GET,0,1,77
1666877219,SET,95,1,55
1666877219,GET,0,1,55
1665569608,GET,107,1,67
1665569439,GET,124,7,84
1666828968,GET,535,1,77
1665803304,GET,0,1,39
1666877440,SET,4125,1,61
1665841861,GET,101,1,58
1666877451,GET,0,2,23
1666877451,GET,0,3,23
1665633348,GET,129,1,88
1665575628,GET,183,4,92
1665575674,GET,159,2,77
1665575660,GET,110,1,57
1665575625,GET,80,2,40
1666878431,SET,779,1,50
1666878536,GET,266722,1,61
1666174894,GET,0,1,39
1666878889,GET,391,1,66
1665569248,GET,124,2,84
1666878889,GET,391,1,66
1666878889,GET,391,1,66
1665574304,GET,109,1,56
1665617876,GET,4260,1,52
1665574207,GET,126,1,86
1665574176,GET,96,1,52
1665630327,GET,108,1,68
1665574204,GET,170,6,73
1665574197,SET,116,1,76
1665574197,GET,0,1,76
1665633859,GET,131,1,90
1666879096,GET,132,1,60
1666879157,GET,137,1,97
1666879189,GET,0,1,23
1666879120,GET,110,1,69
1665633859,GET,131,1,90
1666879094,GET,110,2,69
1666879350,SET,156,1,77
1666879350,GET,0,1,77
1665572147,GET,507,3,65
1665572182,GET,158,1,79
1665572164,GET,106,3,55
1665572164,GET,106,4,55
1666838767,GET,215,2,79
1665574695,SET,96,4,32
1665574695,GET,96,10,32
1666881267,SET,103,1,63
1666881267,GET,0,1,63
1666881268,GET,97,1,27
1665570280,GET,183,2,92
1665576441,GET,1592,1,73
1666177845,SET,954,1,80
1666177845,GET,0,1,80
1665576421,GET,161,2,79
1665888193,GET,109,1,69
1665577629,GET,180,2,89
1666615268,GET,95,1,55
1665577693,GET,144,1,52
1666598460,SET,114,1,56
1666598460,GET,0,1,56
1665577667,GET,0,4,53
1666883052,SET,496,1,80
1666883052,GET,496,2,80
1665805509,GET,93,1,53
1665574388,GET,0,6,24
1666109215,GET,1322,1,78
1665574446,GET,84,2,44
1666883244,SET,171,1,77
1666883244,GET,0,1,77
1665574381,GET,110,1,57
1665635825,GET,135,1,94
1665576671,GET,115,1,75
1665576692,GET,184,10,93
1665576623,GET,101,3,61
1665576692,GET,184,10,93
1665576831,GET,99,7,58
1665623645,GET,210,1,76
1665576846,GET,136,1,74
1666883497,SET,202,13,60
1666258146,SET,171,1,67
1665752153,GET,174,1,54
1665578370,GET,110,1,70
1665931382,GET,158,1,79
1665578163,GET,228,5,40
1666885545,SET,173,4,67
1666885545,GET,0,1,67
1666117786,GET,173,1,91
1666885538,GET,158,1,64
1666883497,SET,202,13,60
1666751776,GET,109,1,68
1665587753,GET,1089,6,52
1666751712,GET,887,2,82
1666885865,SET,113,1,73
1666885865,GET,0,1,73
1665587782,GET,212,4,94
1665587751,GET,286,19,87
1665587751,GET,286,7,87
1666258758,GET,0,1,23
1666525725,GET,97,1,57
1666886884,GET,112,1,71
1665586964,SET,82,1,38
1665586964,GET,0,1,38
1666886892,SET,103,1,60
1666886892,GET,0,1,60
1665627482,GET,0,1,39
1665591428,GET,134,12,26
1666887634,GET,233,1,25
1665591425,GET,113,3,72
1665591432,GET,104,1,64
1665591428,GET,134,5,26
1665578563,GET,158,6,79
1665578572,GET,151,5,78
1665578572,GET,151,5,78
1665624367,GET,99,1,59
1666887926,GET,128,1,87
1665590173,GET,163,14,23
1666363754,SET,11781,1,23
1666887999,GET,0,1,62
1665588415,GET,100,6,60
1666888971,SET,1539,1,37
1666888971,GET,0,1,37
1665593147,GET,183,1,64
1665593147,GET,183,1,64
1666889132,SET,166,1,72
1666758390,GET,104,1,64
1665590913,GET,172,1,56
1665807703,GET,64,1,23
1665807730,GET,108,2,68
1666889408,GET,99,1,59
1665594475,GET,278,20,79
1665594457,GET,184,1,93
1666754967,GET,145,1,51
1666889506,GET,309,1,44
1666890771,SET,113,1,73
1666890771,GET,0,1,73
1666890977,GET,105,2,65
1665745875,GET,109,1,69
1666890977,GET,105,1,65
1665581509,GET,134,1,93
1666891081,SET,98,1,57
1666891081,GET,0,1,57
1666891120,GET,96,1,56
1666758349,GET,128,1,87
1666890977,GET,105,3,65
1666891310,SET,5638,1,40
1666891414,SET,104,1,64
1666891414,GET,0,1,64
1666891418,SET,238,1,33
1666891418,GET,0,1,33
1666226132,GET,309,1,71
1665592577,GET,160,1,60
1666891556,SET,692,1,76
1666891556,GET,0,1,76
1665592676,GET,174,1,46
1665592576,GET,81,9,39
1665592643,GET,169,1,91
1666891606,SET,168,1,74
1666891606,GET,0,1,74
1665590401,GET,303,1,71
1665590488,GET,137,1,76
1666893165,SET,90,1,50
1666893165,GET,0,1,50
1665890418,GET,312,1,44
1665850604,GET,0,1,69
1665890418,GET,312,1,44
1666893345,GET,3623,1,32
1665593710,GET,94,1,51
1665593690,GET,138,3,50
1666757715,SET,132,1,91
1666757715,GET,0,1,91
1665589572,GET,133,1,92
1665589535,GET,133,8,92
1665589516,GET,93,6,53
1665589516,GET,93,7,53
1666893768,DELETE,0,2,73
1666759366,GET,80,1,39
1666893880,GET,100,1,60
1666893905,GET,166,1,72
1665592154,GET,176,1,92
1665593502,GET,105,4,65
1666894124,GET,274,1,67
1665593448,GET,1198,2,83
1666548630,GET,121,1,80
1666894256,SET,90,1,40
1666894256,SET,90,1,40
1666894342,SET,169,2,71
1666894342,GET,0,1,71
1666895991,SET,142,1,44
1666895991,GET,0,1,44
1666896009,GET,170,1,78
1666759557,GET,2260,2,82
1666896031,GET,263,1,44
1665639177,GET,112,1,72
1665594256,GET,131,11,91
1665812031,GET,129,1,89
1666762770,SET,3074,1,38
1666762770,GET,0,1,38
1665594255,GET,286,2,72
1666896145,SET,231,1,45
1666896145,GET,0,1,45
1665594255,GET,286,2,72
1666896089,GET,128,2,87
1665594255,GET,286,2,72
1666896344,SET,104,1,64
1666896344,GET,0,1,64
1665593382,GET,259,1,80
1666758046,GET,169,1,71
1666896603,GET,147,1,106
1665632770,GET,70,1,29
1666897203,SET,98,1,58
1666897203,GET,0,1,58
1666897215,SET,167,1,73
1666897215,GET,0,1,73
1666897237,SET,95,1,55
1666897215,SET,167,1,73
1666897253,GET,97,1,57
1665590758,GET,169,3,49
1665637881,GET,178,1,66
1666897378,GET,154,1,60
1665460392,GET,194,6,43
1666897412,SET,108,1,68
1666897412,GET,0,1,68
1666897514,SET,209,1,78
1666897518,SET,103,1,60
1666897518,GET,0,1,60
1665594986,GET,108,11,51
1666897575,GET,101,1,61
1665851538,GET,118,1,53
1666897582,DELETE,0,1,81
1665594986,GET,108,13,51
1666665235,GET,124,1,84
1666897717,GET,0,1,34
1666897756,SET,1297,1,79
1666897756,GET,0,1,79
1666897756,GET,1297,1,79
1665891177,GET,130,1,89
1665807265,SET,100,1,57
1665807265,GET,0,1,57
1665592801,GET,197,3,79
1666760325,GET,166,1,71
1666897922,SET,179,1,68
1666897922,GET,0,1,68
1665594703,GET,197,3,79
1666664905,GET,113,1,72
1665597472,GET,110,1,70
1665460374,GET,98,3,57
1666761219,GET,209,1,65
1665460557,GET,5638,1,101
1665460584,GET,102,16,47
1666166488,GET,0,1,39
1666166493,GET,172,1,68
1665596945,GET,84,1,20
1666899357,SET,154,1,83
1666899357,GET,0,1,83
1665597222,GET,0,1,40
1665597222,GET,0,1,40
1665597222,SET,84,1,40
1665597222,GET,0,1,40
1665596717,GET,135,2,94
1665596717,GET,135,3,94
1666900440,GET,69,1,27
1666900389,GET,98,2,56
1666900513,SET,124,1,59
1666900513,GET,0,1,59
1665596159,GET,81,2,39
1665596069,GET,212,10,94
1666124899,GET,113,1,72
1666919607,SET,495,1,48
1666919607,GET,0,1,48
1666919607,GET,495,1,48
1666124899,GET,113,1,72
1665592366,GET,88,4,24
1665596358,GET,121,2,80
1665596267,GET,130,82,70
1665597625,GET,104,1,64
1665597617,GET,103,5,48
1666920324,GET,510,1,79
1666920324,GET,510,1,79
1665597601,GET,111,5,58
1666920354,SET,420,1,50
1666920354,GET,0,1,50
1665597615,GET,0,2,39
1666920324,GET,510,1,79
1666920506,SET,92,1,52
1666920506,GET,0,1,52
1665597381,GET,109,1,69
1665597356,SET,162,1,88
1665597356,GET,0,1,88
1666765178,GET,98,1,41
1665641545,GET,130,1,89
1666765178,GET,98,3,41
1665460166,GET,75,1,33
1666920666,SET,169,8,63
1666920666,GET,0,1,63
1665595726,GET,104,1,63
1665935039,GET,118,1,51
1665935039,GET,118,4,51
1666920764,GET,108,1,68
1666920764,SET,108,1,68
1666920764,GET,0,1,68
1666920764,GET,108,1,68
1666763017,SET,157,1,63
1666763017,GET,0,1,63
1666173440,GET,358,1,70
1666920764,GET,108,2,68
1665463195,GET,184,5,93
1665900836,GET,107,2,63
1666701545,GET,130,3,89
1666367430,GET,212,1,77
1666920896,GET,202,1,60
1665466702,GET,168,3,86
1666920929,GET,129,1,88
1665598491,SET,162,1,88
1665598491,GET,162,2,88
1665598457,GET,172,10,73
1666921215,SET,256,1,29
1666921215,GET,0,1,29
1666921228,SET,5148,1,26
1666921228,GET,0,1,26
1666921215,SET,256,1,29
1666921215,GET,0,1,29
1666921215,SET,256,1,29
1666921215,GET,0,1,29
1666921299,SET,119,1,52
1666921299,GET,0,1,52
1666054998,GET,188,1,78
1665461851,GET,140,1,36
1665461833,GET,97,18,57
1665460777,GET,125,3,85
1665460795,GET,88,3,46
1666922007,GET,102,1,62
1665461611,GET,426,16,23
1665461611,GET,426,15,23
1665643331,GET,1331,1,70
1666553120,GET,168,1,48
1665463489,GET,238,3,71
1666449264,GET,91,1,26
1665465898,GET,175,4,91
1665465889,GET,0,2,39
1665465947,GET,105,2,61
1666925548,SET,156,1,62
1666925548,GET,0,1,62
1665465898,GET,175,2,91
1665465888,GET,168,2,49
1665465898,GET,175,10,91
1665465888,GET,168,3,49
1665465903,GET,5639,5,91
1666925506,GET,114,1,74
1665466042,GET,135,1,28
1665464829,GET,112,69,59
1665464829,GET,112,109,59
1666702705,SET,110,1,38
1666702705,GET,0,1,38
1665464829,GET,112,80,59
1666768300,GET,111,1,71
1665464829,GET,112,30,59
1666686821,GET,75,1,33
1666687024,GET,6194,1,21
1665502875,GET,942,1,79
1666192748,SET,1415,1,83
1666192748,GET,0,1,83
1666687088,GET,148,1,61
1666447027,GET,0,1,23
1665696113,GET,106,1,55
1665447862,GET,147,1,107
1666687618,SET,140,1,100
1666687618,GET,0,1,100
1665832346,GET,0,1,40
1666688700,GET,158,1,64
1666688700,GET,158,1,64
1665448063,GET,88,2,46
